new_cases_smoothed_per_million,new_tests_smoothed_per_thousand,people_fully_vaccinated_per_hundred,stringency_index,gdp_per_capita,human_development_index,diabetes_prevalence,life_expectancy,hospital_beds_per_thousand,temparature,rainfall,retail,grocery,transit,work,park,resident,median_age,Population_14,Population_65,Population_density,Mortality_rate_infant,Current health expenditure,Surface area,Unemployment,PM2.5,International migrant stock,houseshold_size,democracy,Asia,date2,location
302.132,14.55,48.74,51.39,39753.244,0.932,4.28,81.32,2.54,14.32835821,0.047692308,-1.240291262,12.82725061,-24.22682927,-29.48687351,90.07094595,8.094202899,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,31,United Kingdom
326.196,14.591,49,51.39,39753.244,0.932,4.28,81.32,2.54,15.11094891,0.421538462,-6.399515738,10.93946731,-19.4368932,-28.43914081,85.97749196,6.963680387,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,32,United Kingdom
339.849,14.662,49.28,51.39,39753.244,0.932,4.28,81.32,2.54,15.68613139,3.875384615,-14.2313253,6.769417476,-19.67980296,-7.507246377,39.70619946,2.462686567,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,33,United Kingdom
359.25,14.776,49.45,51.39,39753.244,0.932,4.28,81.32,2.54,15.86131387,7.410769231,-9.781021898,0.972839506,-17.46766169,-6.242130751,40.3495935,1.992063492,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,34,United Kingdom
368.43,14.913,49.66,51.39,39753.244,0.932,4.28,81.32,2.54,14.73868613,6.970769231,-3.097323601,9.670702179,-24.8716707,-30.7398568,73.59930314,8.594202899,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,35,United Kingdom
385.957,15.09,49.89,51.39,39753.244,0.932,4.28,81.32,2.54,13.97647059,6.911450382,-6.389294404,9.345498783,-29.03398058,-30.74940334,50.87458746,9.758454106,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,36,United Kingdom
399.343,15.057,50.14,51.39,39753.244,0.932,4.28,81.32,2.54,15.09779412,2.108396947,-3.631067961,11.20194647,-27.10194175,-30.09785203,59.2807571,8.743961353,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,37,United Kingdom
408.663,15.03,50.4,51.39,39753.244,0.932,4.28,81.32,2.54,15.39776119,0.196946565,-3.332524272,10.69660194,-25.42822384,-30.8353222,83.70805369,8.867149758,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,38,United Kingdom
427.559,15.109,50.66,51.39,39753.244,0.932,4.28,81.32,2.54,15.5173913,1.119083969,-6.736077482,10.29297821,-19.99514563,-29.29832936,81.21019108,7.365617433,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,39,United Kingdom
442.995,15.286,50.97,51.39,39753.244,0.932,4.28,81.32,2.54,15.38394161,2.415267176,-12.12077295,7.796610169,-17.24938272,-7.719806763,52.5785124,2.462686567,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,40,United Kingdom
458.674,14.959,51.13,51.39,39753.244,0.932,4.28,81.32,2.54,15.36029412,3.335877863,-6.712895377,8.856435644,-12.32920792,-2.905569007,56.04359673,-0.08994709,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,41,United Kingdom
474.81,14.774,51.31,51.39,39753.244,0.932,4.28,81.32,2.54,15.67372263,3.818320611,-8.109489051,3.89346247,-27.15738499,-35.92362768,55.27702703,10.03631961,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,42,United Kingdom
491.296,14.705,51.54,51.39,39753.244,0.932,4.28,81.32,2.54,16.47164179,0.140458015,-3.092457421,11.3649635,-26.50485437,-32.58949881,88.67482517,9.219806763,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,43,United Kingdom
512.496,14.653,51.81,51.39,39753.244,0.932,4.28,81.32,2.54,16.72985075,0.035114504,-1.402912621,11.58394161,-25.6836983,-31.60143198,89.68120805,8.944309927,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,44,United Kingdom
547.149,14.837,52.11,51.39,39753.244,0.932,4.28,81.32,2.54,16.9358209,0.05648855,-1.266990291,13.67481663,-24.1097561,-31.92601432,92.78424658,8.724637681,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,45,United Kingdom
580.794,14.978,52.41,51.39,39753.244,0.932,4.28,81.32,2.54,17.75693431,0.015267176,-5.292978208,13.0968523,-18.31553398,-31.22195704,102.1085526,7.002421308,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,46,United Kingdom
627.601,15.077,52.74,51.39,39753.244,0.932,4.28,81.32,2.54,19.45620438,0.032061069,-14.84299517,10.19902913,-11.52345679,-8.644927536,85.75988701,1.179104478,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,47,United Kingdom
662.088,14.928,52.93,51.39,39753.244,0.932,4.28,81.32,2.54,19.28467153,0.019847328,-7.892682927,9.151364764,-7.939849624,-5.769975787,85.86158192,0.036939314,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,48,United Kingdom
674.364,15.009,53.14,43.98,39753.244,0.932,4.28,81.32,2.54,19.33211679,0.044274809,1.654501217,16.15158924,-22.37864078,-35.71121718,97.15217391,8.334140436,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,49,United Kingdom
695.702,14.917,53.37,43.98,39753.244,0.932,4.28,81.32,2.54,19.60073529,0.519083969,0.143552311,15.85365854,-25.76829268,-35.75417661,95.73381295,9.05811138,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,50,United Kingdom
699.678,14.569,53.64,43.98,39753.244,0.932,4.28,81.32,2.54,19.68283582,0.025954198,0.5,14.72682927,-25.65206813,-35.68973747,92.51724138,9.033898305,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,51,United Kingdom
681.64,14.264,53.92,43.98,39753.244,0.932,4.28,81.32,2.54,19.91641791,0.033587786,1.383495146,15.76715686,-23.97073171,-36.96420048,100.4548611,8.98062954,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,52,United Kingdom
648.43,14.127,54.2,43.98,39753.244,0.932,4.28,81.32,2.54,18.42647059,0.336641221,-3.188861985,11.08958838,-18.29126214,-36.66587112,98.23178808,7.472154964,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,53,United Kingdom
601.182,14.072,54.49,43.98,39753.244,0.932,4.28,81.32,2.54,16.95182482,1.315267176,-11.91545894,4.951456311,-12.31604938,-8.285024155,60.20498615,1.552238806,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,54,United Kingdom
561.573,13.549,54.67,43.98,39753.244,0.932,4.28,81.32,2.54,16.74671533,1.501526718,-4.946341463,2.603960396,-9.55,-4.87409201,65.23595506,0.812664908,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,55,United Kingdom
528.608,12.942,54.89,43.98,39753.244,0.932,4.28,81.32,2.54,17.22463768,0.499236641,5.868613139,12.19559902,-21.64320388,-40.5274463,116.2196078,8.556900726,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,56,United Kingdom
479.835,12.747,55.11,43.98,39753.244,0.932,4.28,81.32,2.54,16.56569343,5.273282443,2.948905109,10.77750611,-27.40048544,-40.1097852,85.59929078,10.0968523,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,57,United Kingdom
441.364,12.481,55.36,43.98,39753.244,0.932,4.28,81.32,2.54,15.06715328,7.815267176,2.189320388,9.417073171,-27.82524272,-39.71121718,66.25559105,10.28329298,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,58,United Kingdom
422.183,12.111,55.62,43.98,39753.244,0.932,4.28,81.32,2.54,14.74744526,1.842635659,6.172749392,12.48529412,-23.4,-39.59427208,102.1590106,9.07748184,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,59,United Kingdom
408.003,11.964,55.87,43.98,39753.244,0.932,4.28,81.32,2.54,14.28759124,5.441085271,-4.128329298,7.539951574,-20.91504854,-39.34128878,50.64201183,8.820823245,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,60,United Kingdom
395.767,11.793,56.19,43.98,39753.244,0.932,4.28,81.32,2.54,14.6379562,1.482170543,-8.258454106,4.77184466,-9.528395062,-7.847826087,58.61813187,0.955223881,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,61,United Kingdom
385.789,11.541,56.36,43.98,39753.244,0.932,4.28,81.32,2.54,14.2375,1.221705426,-1.256097561,2.538271605,-7.56641604,-4.876513317,66.42458101,0.198412698,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,62,United Kingdom
380.249,11.352,56.54,43.98,39753.244,0.932,4.28,81.32,2.54,13.53284672,0.736434109,7.790243902,11.44607843,-20.85436893,-41.52267303,105.908046,8.617433414,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,63,United Kingdom
377.011,11.258,56.75,43.98,39753.244,0.932,4.28,81.32,2.54,14.18088235,0.209302326,8.639902676,12.35294118,-23.80487805,-40.95704057,115.87251,9.055690073,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,64,United Kingdom
384.212,11.127,57,43.98,39753.244,0.932,4.28,81.32,2.54,15.21037037,1.186821705,7.536407767,11.19362745,-23.46958637,-40.28639618,110.584507,8.86440678,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,65,United Kingdom
382.407,11.017,57.25,43.98,39753.244,0.932,4.28,81.32,2.54,15.27720588,4.94765625,3.07038835,10.08599509,-26.04136253,-40.83054893,75.56065574,9.881355932,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,66,United Kingdom
387.245,10.92,57.5,43.98,39753.244,0.932,4.28,81.32,2.54,15.93897059,7.02265625,-3.384987893,7.547215496,-21.24029126,-39.91408115,66.52453988,8.677966102,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,67,United Kingdom
392.611,10.889,57.81,43.98,39753.244,0.932,4.28,81.32,2.54,15.09926471,6.4578125,-11.352657,2.225728155,-12.50247525,-9.712560386,39.40431267,1.791044776,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,68,United Kingdom
399.043,10.927,57.99,43.98,39753.244,0.932,4.28,81.32,2.54,15.16544118,6.363565891,-5.226277372,1.207920792,-11.7605985,-6.133171913,42.08648649,1.031746032,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,69,United Kingdom
404.843,10.929,58.19,43.98,39753.244,0.932,4.28,81.32,2.54,14.98592593,4.766923077,6.479318735,10.20537897,-22.36893204,-41.06682578,87.50180505,8.920096852,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,70,United Kingdom
408.223,10.929,58.41,43.98,39753.244,0.932,4.28,81.32,2.54,15.58656716,0.821538462,10.36739659,12.59803922,-22.45012165,-40.16706444,118.124,8.577294686,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,71,United Kingdom
408.705,10.914,58.66,43.98,39753.244,0.932,4.28,81.32,2.54,15.46350365,3.02,6.951456311,10.90731707,-23.30413625,-39.99761337,100.8482759,8.9031477,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,72,United Kingdom
414.728,10.932,58.95,43.98,39753.244,0.932,4.28,81.32,2.54,15.17867647,0.905384615,8.453883495,12.24630542,-20.86829268,-39.91646778,109.4480287,8.414043584,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,73,United Kingdom
416.626,11,59.2,43.98,39753.244,0.932,4.28,81.32,2.54,15.52189781,1.210769231,-0.291262136,9.450363196,-16.45873786,-39.08353222,97,7.389830508,40.8,17.67727522,18.65334671,277.8295085,3.7,9.99696255,243610,4.34,10.47269039,13.20097825,2.31,0.797,0,74,United Kingdom
37.169,1.842,46.99,61.57,54225.446,0.926,10.79,78.86,2.77,23.6215311,5.276190476,5.038073908,7.206616729,10.08635918,-24.19061477,64.40672269,4.22600795,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,25,United States
37.257,1.84,47.08,61.57,54225.446,0.926,10.79,78.86,2.77,24.30961538,5.260952381,4.727742677,8.943001443,18.37908497,-9.589814815,79.6763285,-0.651237031,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,26,United States
37.176,1.842,47.12,61.57,54225.446,0.926,10.79,78.86,2.77,25.21442308,3.170952381,10.7754432,9.473005641,21.60114286,-12.66682809,78.79545455,-0.763731473,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,27,United States
38.439,1.834,47.21,61.57,54225.446,0.926,10.79,78.86,2.77,25.54038462,3.07952381,8.836888331,9.792763158,5.174219537,-24.33658713,51.96193772,2.313432836,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,28,United States
36.688,1.797,47.32,61.57,54225.446,0.926,10.79,78.86,2.77,25.46124402,4.762380952,5.940061162,7.082074852,0.75920398,-25.62075134,51.12807018,3.993355482,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,29,United States
38.046,1.76,47.42,61.57,54225.446,0.926,10.79,78.86,2.77,25.31626794,3.817619048,12.05003088,13.28249337,6.423728814,-23.96700143,56.5254833,4.244505495,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,30,United States
38.353,1.739,47.51,61.57,54225.446,0.926,10.79,78.86,2.77,24.75358852,5.78047619,15.18689904,18.2013245,12.27417747,-24.74327716,55.26573427,4.186393805,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,31,United States
40.518,1.709,47.61,61.57,54225.446,0.926,10.79,78.86,2.77,23.61875,5.567142857,11.6976082,19.44143577,16.9486166,-28.13405797,60.82470785,4.476730988,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,32,United States
38.802,1.69,47.67,61.57,54225.446,0.926,10.79,78.86,2.77,23.41971154,2.948325359,6.797785548,22.31844802,17.54416576,-17.09365007,86.07588533,-1.20969023,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,33,United States
38.592,1.657,47.67,61.57,54225.446,0.926,10.79,78.86,2.77,24.35942029,1.770334928,1.47147541,15.13036304,5.352549889,-22.79468943,129.1016636,-3.197594502,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,34,United States
36.146,1.553,47.73,61.57,54225.446,0.926,10.79,78.86,2.77,25.2178744,1.163333333,11.75173721,10.54032258,4.864235056,-62.45060845,87.00185185,12.47871116,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,35,United States
43.281,1.509,47.83,61.57,54225.446,0.926,10.79,78.86,2.77,25.58203883,3.257619048,10.99320148,15.05072464,4.710843373,-26.40250447,57.17477477,5.44160178,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,36,United States
45.989,1.553,47.92,61.57,54225.446,0.926,10.79,78.86,2.77,25.20289855,4.456190476,10.22962963,13.13944223,5.040594059,-26.02938015,57.35575221,5.407858329,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,37,United States
47.985,1.588,48.01,49.54,54225.446,0.926,10.79,78.86,2.77,24.20436893,6.278947368,9.256104824,11.90290621,6.591756624,-25.55758881,51.62802768,5.500834725,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,38,United States
55.756,1.616,48.11,49.54,54225.446,0.926,10.79,78.86,2.77,24.68509615,6.147368421,4.20826354,8.028107433,9.254616132,-24.68547506,57.53453947,5.034757835,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,39,United States
57.347,1.633,48.17,49.54,54225.446,0.926,10.79,78.86,2.77,24.40717703,3.793809524,4.491428571,10.58548851,19.15317287,-9.738688827,82.1825525,-0.497603834,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,40,United States
60.492,1.668,48.2,49.54,54225.446,0.926,10.79,78.86,2.77,24.26307692,4.48277512,9.030144168,9.193574297,19.17480136,-12.86073501,64.85648148,0.233948989,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,41,United States
71.125,1.788,48.28,49.54,54225.446,0.926,10.79,78.86,2.77,24.28786408,4.01,8.62084118,11.04545455,5.456193353,-23.46890817,48.18088737,4.763157895,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,42,United States
72.405,1.851,48.36,49.54,54225.446,0.926,10.79,78.86,2.77,24.73301435,2.737142857,9.651561543,12.40026333,3.639,-23.46038006,60.21043165,4.758601554,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,43,United States
76.926,1.843,48.43,49.54,54225.446,0.926,10.79,78.86,2.77,24.69082126,3.155714286,12.23489519,13.68679496,5.428712871,-23.27654232,63.58093525,4.163636364,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,44,United States
81.594,1.862,48.51,49.54,54225.446,0.926,10.79,78.86,2.77,24.88229665,2.712857143,14.43618933,15.34368804,9.125736739,-23.32424677,70.0508167,3.700386954,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,45,United States
94.463,1.888,48.6,49.54,54225.446,0.926,10.79,78.86,2.77,25.18502415,3.047142857,6.705948373,9.79925187,10.91585127,-23.70564663,62.98829431,4.185649203,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,46,United States
95.95,1.905,48.65,49.54,54225.446,0.926,10.79,78.86,2.77,24.86570048,4.990430622,6.814665127,11.502886,18.76990185,-10.09824723,82.32428115,-0.560255387,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,47,United States
99.735,1.928,48.68,49.54,54225.446,0.926,10.79,78.86,2.77,24.6763285,4.179326923,12.78613861,11.41599354,22.02298851,-12.86003861,79.73801917,-0.566054243,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,48,United States
107.677,1.959,48.75,49.54,54225.446,0.926,10.79,78.86,2.77,24.80338164,4.251196172,10.20364551,12.40383344,7.207910751,-23.66039102,53.04599659,4.677890011,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,49,United States
113.761,2.028,48.83,49.54,54225.446,0.926,10.79,78.86,2.77,24.75741627,2.808095238,10.65621156,13.14775726,4.416167665,-23.47596844,65.11392405,4.648363838,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,50,United States
121.235,2.1,48.9,49.54,54225.446,0.926,10.79,78.86,2.77,24.43398058,1.609047619,11.89314392,13.93887043,5.864811133,-23.2466834,66.29562044,4.062706271,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,51,United States
131.859,2.163,48.98,49.54,54225.446,0.926,10.79,78.86,2.77,24.32475728,0.896650718,11.73747017,14.09564644,8.455078125,-23.38657574,73.87137681,3.950138504,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,52,United States
149.846,2.23,49.06,49.54,54225.446,0.926,10.79,78.86,2.77,24.81971154,1.50952381,5.781127862,10.26203877,10.72994129,-23.93522562,70.4278438,4.183731513,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,53,United States
155.551,2.285,49.11,49.54,54225.446,0.926,10.79,78.86,2.77,25.41835749,2.109047619,5.485911443,11.52092352,18.81897492,-9.797695853,88.94634146,-0.720670391,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,54,United States
157.979,2.325,49.13,49.54,54225.446,0.926,10.79,78.86,2.77,25.81778846,1.757142857,10.62813738,11.31179321,21.52625571,-12.31107886,74.12824675,-0.448818898,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,55,United States
172.741,2.379,49.19,49.54,54225.446,0.926,10.79,78.86,2.77,26.06555024,2.077619048,9.212045169,12.47156085,7.080482897,-23.43937749,55.25429553,4.676190476,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,56,United States
184.826,2.437,49.26,49.54,54225.446,0.926,10.79,78.86,2.77,26.21105769,1.693333333,9.344996931,12.56349206,3.799,-23.33297491,59.42190305,4.876385809,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,57,United States
192.912,2.513,49.34,49.54,54225.446,0.926,10.79,78.86,2.77,26.20721154,1.219617225,10.9038817,14.0059761,5.178109453,-23.18240575,62.16845878,4.448732084,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,58,United States
203.477,2.594,49.41,49.54,54225.446,0.926,10.79,78.86,2.77,26.23574879,2.312857143,9.818127609,13.32562748,7.091176471,-23.4138799,53.03806228,4.76232687,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,59,United States
232.947,2.666,49.49,49.54,54225.446,0.926,10.79,78.86,2.77,25.72200957,1.498095238,8.003378378,12.59824781,10.31697743,-23.53076083,63.39669421,4.108461102,38.3,18.37174742,16.63092571,36.01935005,5.6,16.88529778,9831510,8.31,7.409441662,14.49065352,2.49,0.728,0,60,United States
